id	name	also_known_as	date_of_birth	date_of_death	places_of_operation	biography	biography_author	date_of_biography	external_links	uuid	source	source_identifier	external_references	date_modified
85140	Margaret MacKinnon							2023-05-09T19:03:04.338801+10:00		6fe968f6-da24-4722-9390-4606c4168cac	Vernon	39990		2023-06-14T16:33:30.576250+10:00
76900	Tony Thomas							2023-05-09T14:53:54.086084+10:00		110d6be9-3f79-49b4-9bbb-14128a447bda	Vernon	29908		2023-06-14T16:33:30.576250+10:00
83470	Ivor White							2023-05-09T12:24:00.187403+10:00		8bb3cd81-1150-4a6e-a034-95a7e4ec8329	Vernon	34543		2023-06-14T16:33:30.576250+10:00
79507	Miranda Richardson							2023-05-09T13:29:33.383546+10:00		043a9149-7d24-4e6a-a9dd-1e49d6c9b7a6	Vernon	38175		2023-06-14T16:33:30.576250+10:00
16441	Jerry Krepakevich							2023-05-09T19:48:47.637641+10:00		c7e78637-7e75-4d32-aab2-92213c10007a	Vernon	21799		2023-06-14T16:33:30.576250+10:00
74600	Marc Ducouret							2023-05-09T16:06:21.747649+10:00		0ec14b42-d49c-424d-bce8-dfbf9dc5ff8f	Vernon	24281		2023-06-14T16:33:30.576250+10:00
76141	Louis Elman									514e4f80-a263-4a28-aefa-2404e8d711a0	Vernon			2023-06-14T16:33:30.576250+10:00
25000	Kari Skogland							2023-05-09T15:06:40.760192+10:00		1ab37703-42eb-4adb-ab81-2851a54779e3	Vernon	23014		2023-06-14T16:33:30.576250+10:00
29473	Pierre-Olivier Bardet							2023-05-09T19:21:47.949567+10:00		d27723f1-9ece-43f9-8371-997aa979a953	Vernon	26955		2023-06-14T16:33:30.576250+10:00
26170	Frank Seres Productions							2023-05-09T13:03:43.985874+10:00		b1317981-cd4d-49fd-b8b6-1956ab38cae5	Vernon	8525		2023-06-14T16:33:30.576250+10:00
24203	Science Craft							2023-05-09T14:53:27.178006+10:00		2628b71b-6130-4800-8839-fe8427221c9e	Vernon	12343		2023-06-14T16:33:30.576250+10:00
74773	Dorothy Rosenberg									1b75d118-de7c-4ca1-ac43-92c296be6cf4	Vernon			2023-06-14T16:33:30.576250+10:00
84783	Dilan River									4fe0b734-be1c-4145-8f0d-7d88e8407aa0	Vernon			2023-06-14T16:33:30.576250+10:00
24300	Allarts							2023-05-09T17:37:24.445943+10:00		0f172993-dc90-49e3-8ef9-a43a0fe08bc4	Vernon	5129		2023-06-14T16:33:30.576250+10:00
80936	Grace Atkins									263c1728-6962-4716-8332-97cb2b73ade9	Vernon			2023-06-14T16:33:30.576250+10:00
20164	Graham Clutterbuck							2023-05-09T17:42:05.704345+10:00		4a190b83-6fac-4aa4-a051-d25b9b8615d2	Vernon	19990		2023-06-14T16:33:30.576250+10:00
43208	Severn Software							2023-05-09T18:19:32.967448+10:00		099c3afb-1f14-4724-bb9d-063586e13908	Vernon	38651		2023-06-14T16:33:30.576250+10:00
28573	Sundeep S Bedi							2023-05-09T12:40:56.711501+10:00		191c0278-6bae-4972-ad7b-318b12017a3a	Vernon	29325		2023-06-14T16:33:30.576250+10:00
74307	Ben Burgandy							2023-05-09T19:26:46.665397+10:00		085e8e3e-1ce2-4490-84b0-ee751a11ecde	Vernon	15782		2023-06-14T16:33:30.576250+10:00
10985	David Poltorak							2023-05-09T14:56:02.069315+10:00		a9b5b2b4-acdd-473d-82d0-8dcf7817725b	Vernon	2957		2023-06-14T16:33:30.576250+10:00
78592	Ray Connolly		1940		United Kingdom			2023-05-09T14:37:26.210093+10:00	https://en.wikipedia.org/wiki/Ray_Connolly	c67dc074-5d0d-47fb-afbb-3cb0ab21343b	Vernon	27146	(Wikidata,Q7297349),(VIAF,115416662),(LOC Auth,n81037432),(WorldCat,lccn-n81037432)	2023-06-14T16:33:30.576250+10:00
36475	Preben Montell							2023-05-09T16:14:21.669410+10:00		be2f4c32-532a-4610-bd18-d29dc994b47a	Vernon	26979		2023-06-14T16:33:30.576250+10:00
76127	Bryan Brown		1947					2023-05-09T18:12:35.240072+10:00		3d90967d-de93-4522-9ea2-dc1f2bfaa160	Vernon	16352		2023-06-14T16:33:30.576250+10:00
83950	Luo Tai							2023-05-09T13:14:29.054338+10:00		b5a5b96b-3132-4d9d-a4b6-ca8b715182fa	Vernon	36515		2023-06-14T16:33:30.576250+10:00
32082	TV Color Productions							2023-05-09T12:44:51.125910+10:00		a1ac3668-8d54-4c8a-ac91-300506e1d097	Vernon	13763		2023-06-14T16:33:30.576250+10:00
86618	Mikhail Baryshnikov									b976f079-7f44-4037-8662-bb4e3e7a0cd5	Vernon			2023-06-14T16:33:30.576250+10:00
79718	Robert Dein							2023-05-09T15:42:46.968865+10:00		6354b490-1b6e-42b5-8875-49c36c802c20	Vernon	27694		2023-06-14T16:33:30.576250+10:00
31438	Reteitalia							2023-05-09T20:07:10.205141+10:00		74b651dc-851c-4901-bbe9-141ac6bba692	Vernon	11979		2023-06-14T16:33:30.576250+10:00
73795	Janine Matthews							2023-05-09T20:09:48.033006+10:00		52120e79-0858-4206-b474-2a2a5bd5a541	Vernon	34824		2023-06-14T16:33:30.576250+10:00
86177	Gareth Gatrell							2023-05-09T20:00:06.152912+10:00		bb58f964-ae46-46a3-92c0-3fc25eabf890	Vernon	40206		2023-06-14T16:33:30.576250+10:00
86063	LJN Entertainment, Inc.		1970	1995				2023-05-09T20:06:03.457321+10:00		5daeeddc-49b8-47cf-8287-d10a3ce02406	Vernon	40110		2023-06-14T16:33:30.576250+10:00
15131	Visual Programme Systems							2023-05-09T15:52:46.330123+10:00		a0a581b6-54bc-4f2d-b3b0-623e33360adc	Vernon	3965		2023-06-14T16:33:30.576250+10:00
17493	Marvin Albert Films							2023-05-09T16:43:08.396836+10:00		0e8e06d7-4067-47e8-acfa-d448f0241806	Vernon	10330		2023-06-14T16:33:30.576250+10:00
77519	David Griebin Productions									b266d1da-afbd-4684-a2e1-3d02f1bb9109	Vernon			2023-06-14T16:33:30.576250+10:00
9305	Cathy Mazzeo							2023-05-09T19:29:51.227567+10:00		939f28f1-63f6-499a-ba9c-7a5ea1bf6298	Vernon	1146		2023-06-14T16:33:30.576250+10:00
79142	Obie Benz		1949-11-03							e87c4f13-3cb4-448b-9036-e59587409f5a	Vernon		(Wikidata,Q22102136),(VIAF,90759881),(LOC Auth,no2003029205),(WorldCat,lccn-no2003029205)	2023-06-14T16:33:30.576250+10:00
77999	Jan Wositzky							2023-05-09T14:21:42.189890+10:00		c7b05f0b-e5eb-4b9d-bd7d-740c9766baee	Vernon	38641		2023-06-14T16:33:30.576250+10:00
82258	Cheng Wei							2023-05-09T13:03:51.086603+10:00		22d026ca-e998-4a38-9519-4a66ddf670f2	Vernon	36335		2023-06-14T16:33:30.576250+10:00
79229	Steven Pimlott									aa2df94a-3d24-4616-98d2-af91041d8e7a	Vernon			2023-06-14T16:33:30.576250+10:00
78086	Greg Martinelli							2023-05-09T19:52:33.978968+10:00		1803ff2e-a9bb-404c-b1ad-8c33868d814d	Vernon	20057		2023-06-14T16:33:30.576250+10:00
78513	David Willcock							2023-05-09T19:55:59.313147+10:00		1ccdb670-0616-4608-a398-d6e3bb6b82fe	Vernon	17851		2023-06-14T16:33:30.576250+10:00
80760	Karen Marginson									69f6730b-3647-4fee-8abc-791ee162e8ae	Vernon			2023-06-14T16:33:30.576250+10:00
36306	Cowboy Booking International							2023-05-09T12:47:56.740186+10:00		1d5918f2-4d1d-41ab-9d57-5175305e1883	Vernon	7127		2023-06-14T16:33:30.576250+10:00
34949	Bruce Martin							2023-05-09T17:33:25.922400+10:00		ab0418e2-2e8c-4600-8727-9e3e660668fa	Vernon	16320		2023-06-14T16:33:30.576250+10:00
34075	Senator Film Production							2023-05-09T19:49:51.493032+10:00		d19219bf-d5a3-4ca9-a5e6-0c1a165dd8f1	Vernon	12429		2023-06-14T16:33:30.576250+10:00
21002	Deakin University							2023-05-09T19:54:58.669159+10:00		37207f42-ec76-40d3-9f11-de7ae7e1e09b	Vernon	4592		2023-06-14T16:33:30.576250+10:00
79576	Charles Newirth									fd00308c-5d36-4d62-be75-0895494ef490	Vernon			2023-06-14T16:33:30.576250+10:00
11577	Grace Pagalanan							2023-05-09T18:50:19.889933+10:00		37f0e18d-86c1-478d-a16d-48f81bf89c33	Vernon	3359		2023-06-14T16:33:30.576250+10:00
77348	Carl Laemmle Jnr							2023-05-09T19:27:19.286689+10:00		d1429b18-8801-4fe8-9d66-a2a0cf4a2027	Vernon	16474		2023-06-14T16:33:30.576250+10:00
83004	Andre Daven	Lucien André Davenport	1900-03-16	1981-11-17	France	"André Daven (1900–1981) was a French film producer, actor and director. In the mid-1920s he was the artistic director of the Theatre des Champs-Elysees in Paris when Josephine Baker was hired to appear there. During the German occupation of France during the Second World War he went to the United States where he produced four films.
He was married to the actress Danièle Parola.

"	Wikidata	2022-05-19T10:48:09.397786+10:00	https://en.wikipedia.org/wiki/Andr%C3%A9_Daven	d5bef20d-2846-426a-a692-763217ea181f	Vernon		(Wikidata,Q2847593),(VIAF,169058279),(LOC Auth,no94043968),(WorldCat,lccn-no94043968)	2023-06-14T16:33:30.576250+10:00
33139	Video Visits							2023-05-09T19:10:16.938938+10:00		b2d358dd-97ab-4f79-abfb-15638e36ae08	Vernon	14119		2023-06-14T16:33:30.576250+10:00
75683	Doug Miles							2023-05-09T14:48:25.283188+10:00		33e481b5-fdc5-4525-92ab-774cc416bb91	Vernon	18373		2023-06-14T16:33:30.576250+10:00
86155	Sioux									043333f7-43ac-4d0e-b6fd-7dc7a31aa98c	Vernon			2023-06-14T16:33:30.576250+10:00
87053	Oombarra Productions							2023-05-09T17:54:49.922754+10:00		9bccad31-d0bd-48d8-bdcd-763039a0f21d	Vernon	39979		2023-06-14T16:33:30.576250+10:00
72737	Steve Bisley							2023-05-09T19:26:52.033867+10:00		a086229c-aa30-4dab-9238-aa21abe11421	Vernon	31958		2023-06-14T16:33:30.576250+10:00
21714	Michael Carson							2023-05-09T18:43:17.832884+10:00		3737e11c-1073-4cd7-8bf7-3848b75f2f04	Vernon	25006		2023-06-14T16:33:30.576250+10:00
11824	Beth Armstrong							2023-05-09T13:28:57.408408+10:00		5dfee569-ba05-4439-a42c-275b31dcf675	Vernon	15899		2023-06-14T16:33:30.576250+10:00
80405	Antony Root							2023-05-09T19:13:00.951625+10:00		2f4febd4-209a-4556-abf0-00001d78e8e1	Vernon	15440		2023-06-14T16:33:30.576250+10:00
20982	Don McBrearty							2023-05-09T13:06:38.169745+10:00		ef0f0452-8bb6-4050-9779-0b75af6cbc33	Vernon	18232		2023-06-14T16:33:30.576250+10:00
83664	Phillip Martinovski							2023-05-09T20:05:47.627353+10:00		6a9500e5-f720-4301-9306-a20db36d1a5d	Vernon	35089		2023-06-14T16:33:30.576250+10:00
73356	Philip Samartzis							2023-05-09T18:24:54.948550+10:00		6c5fa753-b90e-4a04-b67b-ae87cd54b81d	Vernon	111566		2023-06-14T16:33:30.576250+10:00
76591	Richard Boleslawski							2023-05-09T19:54:18.882083+10:00		eb593f10-3ef2-4907-8113-6150861390c2	Vernon	27332		2023-06-14T16:33:30.576250+10:00
75906	Michael Oblowitz									59d7a22f-3960-4e92-8d2c-2b7499c1505c	Vernon			2023-06-14T16:33:30.576250+10:00
79974	Jesyca C Durchin							2023-05-09T12:41:17.950494+10:00		a8d601b8-3dba-4d57-941d-356a46993a3c	Vernon	21841		2023-06-14T16:33:30.576250+10:00
9357	Glen Waterworth							2023-05-09T19:12:08.719804+10:00		6b40d281-f77a-4d5c-95eb-06b4302b5d83	Vernon	1709		2023-06-14T16:33:30.576250+10:00
13616	Sam Weiss							2023-05-09T19:42:56.880126+10:00		954944bd-0ee4-476e-bed0-316a1a2e6907	Vernon	28499		2023-06-14T16:33:30.576250+10:00
75067	John H. Tyo							2023-05-09T09:55:15.204430+10:00		b94a3063-ee54-4530-b2cc-50bf667566fb	Vernon	34445		2023-06-14T16:33:30.576250+10:00
81445	Sol Kaplan							2023-05-09T15:43:01.048406+10:00		7810d3ca-f44e-4739-931e-fdca556f6b5b	Vernon	28890		2023-06-14T16:33:30.576250+10:00
10768	Spiro Neofitou							2023-05-09T16:50:59.131375+10:00		be9d4e54-77ac-4b3c-8660-70775611282d	Vernon	2464		2023-06-14T16:33:30.576250+10:00
78196	Tony Chapman							2023-05-09T15:22:18.324276+10:00		7dd3493d-5936-4c42-986f-149a21f0290d	Vernon	13646		2023-06-14T16:33:30.576250+10:00
10916	David Meagher							2023-07-05T03:53:16.017008+10:00		43eb92a3-4e2c-482e-9398-a775194c1c4a	Vernon	2667		2023-07-05T03:53:16.017294+10:00
6742	Johanna Ekstrom							2023-05-09T17:08:57.024636+10:00		22866ec7-d1f7-420e-95ea-d7e644da3e93	Vernon	1235		2023-06-14T16:33:30.576250+10:00
12829	Pilgrim Films							2023-05-09T16:57:00.572438+10:00		af596a17-3023-4561-9c6c-1c068fd3fd7b	Vernon	3842		2023-06-14T16:33:30.576250+10:00
74781	Debby Kingsland							2023-05-09T19:40:47.318824+10:00		eb39dda9-5abd-4083-b92d-50dbc9ad204f	Vernon	17897		2023-06-14T16:33:30.576250+10:00
83436	The Big Issue Australia							2023-05-09T17:25:14.916508+10:00		2756c659-506b-4b9a-8015-f5af5cba5553	Vernon	34527		2023-06-14T16:33:30.576250+10:00
7326	Mathew Bergin							2023-05-09T17:07:48.633710+10:00		460bd4a0-b43f-463b-8fa2-f52d317f483e	Vernon	110890		2023-06-14T16:33:30.576250+10:00
35469	Studio Hamburg, Nordeutscher Rundfunk							2023-05-09T15:45:23.656149+10:00		2ef5c836-7584-476d-a8b8-25e01a0a2884	Vernon	13013		2023-06-14T16:33:30.576250+10:00
73391	Rik Rue							2023-05-09T19:14:19.184683+10:00		be7e3eb3-0326-4a51-be47-cff39374d62d	Vernon	1601		2023-06-14T16:33:30.576250+10:00
84288	Bialik College							2023-05-09T19:55:38.435911+10:00		03848a45-1550-4d27-91a8-9d8ba0f07b97	Vernon	38785		2023-06-14T16:33:30.576250+10:00
83294	Michel Vianey		1930-02-09	2008-12-29	France					f25baec2-7696-47e3-ae5d-8d8a5ef9be0b	Vernon		(Wikidata,Q1743839),(VIAF,69133387),(LOC Auth,no2005065469),(WorldCat,lccn-no2005065469)	2023-06-14T16:33:30.576250+10:00
78765	Deb Cox							2023-05-09T14:51:54.282170+10:00		4312e790-da81-4a99-b3f6-863d3c7309db	Vernon	17890		2023-06-14T16:33:30.576250+10:00
80756	Kim Bieber							2023-05-09T19:32:49.173761+10:00		76d3d6eb-0ed2-4a7c-901f-548462ab0d21	Vernon	23329		2023-06-14T16:33:30.576250+10:00
80435	Michael King		1945-12-15	2004-03-30	New Zealand	"Michael King  (15 December 1945 – 30 March 2004) was a New Zealand historian, author, and biographer. He wrote or edited over 30 books on New Zealand topics, including the best-selling Penguin History of New Zealand, which was the most popular New Zealand book of 2004.

"	Wikidata	2022-05-19T12:29:12.256357+10:00	https://en.wikipedia.org/wiki/Michael_King	674fe8cb-eb71-4ba5-ba47-778ed9dd3ace	Vernon		(Wikidata,Q456548),(VIAF,112634866),(LOC Auth,n81117391),(WorldCat,lccn-n81117391)	2023-06-14T16:33:30.576250+10:00
73831	City of Whitehorse							2023-05-09T14:37:38.331287+10:00		e16f1b45-f8ad-41cf-9d7c-dac55b6c4350	Vernon	3372		2023-06-14T16:33:30.576250+10:00
24705	Condor Features							2023-05-09T11:56:07.461916+10:00		89e6a982-010b-4c3c-9e24-3267bc9f34a0	Vernon	6998		2023-06-14T16:33:30.576250+10:00
83292	Georges Bernier									c43bcb22-8b0a-4718-9c22-752033c2b4b5	Vernon			2023-06-14T16:33:30.576250+10:00
78842	Ludo Graham							2023-05-09T19:13:41.862588+10:00		f19c4a91-ad08-42b0-8129-14c46b87aa1f	Vernon	24091		2023-06-14T16:33:30.576250+10:00
73130	Rebecca Moore							2023-05-09T17:29:31.988907+10:00		0bb29ece-1dbd-45b7-a902-d36db3c10df3	Vernon	110399		2023-06-14T16:33:30.576250+10:00
29024	Scotia International Television							2023-05-09T17:33:07.839699+10:00		af2d9460-9614-403e-97ab-c2c18c45007f	Vernon	12355		2023-06-14T16:33:30.576250+10:00
73236	Sophie Raymond							2023-05-09T20:09:02.760894+10:00		44668e69-6d6c-4c90-8da3-aede1482d7af	Vernon	110137		2023-06-14T16:33:30.576250+10:00
76006	Mark Zannis							2023-05-09T19:51:21.170210+10:00		115f7a17-96c6-48ae-a5d2-b5f3650f3c12	Vernon	24574		2023-06-14T16:33:30.576250+10:00
39196	Les Malzman							2023-05-09T09:54:20.386050+10:00		94acb1c6-abf9-4395-b5dd-e382e35e8ad2	Vernon	23747		2023-06-14T16:33:30.576250+10:00
37287	Pioneer Artists							2023-05-09T13:25:46.929008+10:00		d1258946-55f5-4897-81a8-565096741e70	Vernon	11501		2023-06-14T16:33:30.576250+10:00
77930	Marianna Edmunds							2023-05-09T20:01:56.542350+10:00		16251bc0-f092-4a6c-8526-0eb2cf82e9a7	Vernon	24402		2023-06-14T16:33:30.576250+10:00
18011	Michael G. Serafin							2023-05-09T11:39:03.037253+10:00		0fdf2ebb-8a7f-4cf7-ba93-f1fa5a4e42f1	Vernon	25065		2023-06-14T16:33:30.576250+10:00
26172	Intersound							2023-05-09T17:31:34.615738+10:00		df6ca602-250d-4c1c-9dd0-1ea78f560ed9	Vernon	9416		2023-06-14T16:33:30.576250+10:00
74331	Donald Ginsberg							2023-05-09T15:27:45.552404+10:00		b61ae903-545d-4dd8-9ede-dc28e8950f2b	Vernon	18297		2023-06-14T16:33:30.576250+10:00
79151	Dennis Hopper		1936					2023-05-09T15:51:49.261816+10:00		b584ef80-5c56-4e54-bd5a-8000919263e4	Vernon	18000		2023-06-14T16:33:30.576250+10:00
11793	Julie Mongta-Saunders							2023-05-09T18:27:30.950665+10:00		1b3e61ff-1cef-46aa-b0f1-fcc9023e5267	Vernon	34726		2023-06-14T16:33:30.576250+10:00
81278	Robert J. Gurney							2023-05-09T17:04:41.416838+10:00		db8c2a6d-a29d-4e0e-ba07-f6218595a514	Vernon	27772		2023-06-14T16:33:30.576250+10:00
22356	Pearl River Film Studio							2023-05-09T19:32:26.579075+10:00		4fe3439c-0a8f-407b-8e7e-fab55fe1c9b4	Vernon	11367		2023-06-14T16:33:30.576250+10:00
85135	John Ruthven							2023-05-09T19:29:07.980913+10:00		f3acbcd8-ee56-4f84-9dd5-8b9700c25415	Vernon	22506		2023-06-14T16:33:30.576250+10:00
76512	Jackie Burroughs				Canada			2023-05-09T11:43:02.138636+10:00	https://en.wikipedia.org/wiki/Jackie_Burroughs	2f954f5e-5988-4dde-9e44-3ab2be8600a7	Vernon	21111	(Wikidata,Q137634),(VIAF,69131622),(LOC Auth,n90714963),(WorldCat,lccn-n90714963)	2023-06-14T16:33:30.576250+10:00
86741	Mordicai Gerstein							2023-05-09T19:24:36.494145+10:00		da0ad960-d71e-494d-9a25-175aee9821af	Vernon	25520		2023-06-14T16:33:30.576250+10:00
81750	Dianne Milwright							2023-05-09T16:47:29.710017+10:00		0fedff2a-e760-42f8-967c-4a2a8361565e	Vernon	18090		2023-06-14T16:33:30.576250+10:00
80306	David J. Patterson							2023-05-09T12:41:32.161143+10:00		f8dbe974-0deb-4242-9d6b-7a8d57395a70	Vernon	17652		2023-06-14T16:33:30.576250+10:00
12157	International Film Foundation							2023-05-09T18:32:21.080358+10:00		0ac53b24-3a6b-489b-8fa1-e318a8edcc9b	Vernon	9382		2023-06-14T16:33:30.576250+10:00
23749	Joy Barrow							2023-05-09T18:37:21.986639+10:00		669173dd-6b37-4bac-add3-ccc1cce90dbe	Vernon	22770		2023-06-14T16:33:30.576250+10:00
76689	Paul Davies							2023-05-09T16:22:11.213030+10:00		3c1807fa-547e-4372-bf63-7136d92a1cf7	Vernon	26202		2023-06-14T16:33:30.576250+10:00
76376	Tim Parsons							2023-05-09T14:00:32.480300+10:00		8a00a62b-9939-4c57-bb6c-cee2f0dd10cf	Vernon	29750		2023-06-14T16:33:30.576250+10:00
78983	Cate Blanchett							2023-05-09T13:25:14.335046+10:00		6230f099-5b22-4f19-9cdf-2265619f0816	Vernon	16580		2023-06-14T16:33:30.576250+10:00
24592	Ely Landau				United States of America			2023-05-09T20:02:40.290347+10:00	https://en.wikipedia.org/wiki/Ely_Landau	1b1eeff6-c220-49dd-b8e4-f0d9b58304a0	Vernon	4822	(Wikidata,Q2161544),(VIAF,92859602),(LOC Auth,no93019714),(WorldCat,lccn-no93019714)	2023-06-14T16:33:30.576250+10:00
25131	CCC Filmkunst							2023-05-09T19:54:21.279111+10:00		031b8fbf-6d26-4ba6-93a3-93e98ccb5648	Vernon	6381		2023-06-14T16:33:30.576250+10:00
81304	Jerome Courtland							2023-05-09T17:09:07.563986+10:00		0dd29f7b-3690-40a3-983f-bdd05ce1f3e8	Vernon	21767		2023-06-14T16:33:30.576250+10:00
81724	Bob Nagel							2023-05-09T19:01:59.745122+10:00		5d947a53-c0e0-4fee-9fb9-a753fcc12c63	Vernon	16089		2023-06-14T16:33:30.576250+10:00
79221	Nicola Woolmington							2023-05-09T15:10:36.329919+10:00		911c28c9-d184-4334-bd65-804eb9cee5bb	Vernon	25783		2023-06-14T16:33:30.576250+10:00
74416	Australia. Dept. of Housing and Construction							2023-05-09T13:28:52.459091+10:00		f36e67fc-ec73-4ba5-a7bd-9bf1de9651ec	Vernon	4608		2023-06-14T16:33:30.576250+10:00
28968	Cable Connections							2023-05-09T17:13:57.772414+10:00		9e8080ac-9c47-4093-8bd4-03dcb3f1cd70	Vernon	6179		2023-06-14T16:33:30.576250+10:00
29161	ITEL							2023-05-09T18:44:55.253329+10:00		0166c777-c5e2-48ab-b7eb-7751f5ca8516	Vernon	9485		2023-06-14T16:33:30.576250+10:00
73717	Nathaniel Dean							2023-05-09T20:10:14.168598+10:00		2fdc6747-ff74-45f8-8e8d-67faaf1a23a6	Vernon	34465		2023-06-14T16:33:30.576250+10:00
75610	Ron Tunis							2023-05-09T19:21:00.529404+10:00		bca91744-fa80-4e72-97ae-4a16d12dbfd3	Vernon	28116		2023-06-14T16:33:30.576250+10:00
82626	Yue Yu									676fec18-54cb-46ae-920b-6326e9b89206	Vernon			2023-06-14T16:33:30.576250+10:00
73832	Scope							2023-05-09T14:37:38.565731+10:00		57cc5fbf-decd-4c04-b8f4-767e22bd2151	Vernon	3373		2023-06-14T16:33:30.576250+10:00
86082	John Brookes		29 JUN 1921	24 AUG 2004				2023-07-05T04:01:32.692781+10:00		80de5f01-dd83-4385-9e84-38181a1fa5d1	Vernon	40081		2023-07-05T04:01:32.693179+10:00
71431	Harold Edgerton							2023-05-09T18:00:27.428874+10:00		90fbf9fe-8968-4859-b46c-a8c0d3994d5e	Vernon	39434		2023-06-14T16:33:30.576250+10:00
75258	Barry Helmer							2023-05-09T17:09:52.731157+10:00		d9991f5d-cbee-4276-96ce-c999c59a83bf	Vernon	15714		2023-06-14T16:33:30.576250+10:00
25153	Tim Zinnemann							2023-05-09T19:02:47.923014+10:00		73ea6d2d-19bb-42a6-8b2a-2513284ec725	Vernon	29766		2023-06-14T16:33:30.576250+10:00
24932	Dyson Lovell							2023-05-09T14:44:22.341711+10:00		4e153bdd-2602-4205-8c29-567de5c856d2	Vernon	18476		2023-06-14T16:33:30.576250+10:00
16827	Robert Reid							2023-05-09T18:23:33.263543+10:00		68b6d8c5-8faf-458e-a325-99f7ab757ed2	Vernon	27857		2023-06-14T16:33:30.576250+10:00
80890	Michael Wolfe									766f82a7-fe04-4719-9736-1aafa1d8ad9a	Vernon			2023-06-14T16:33:30.576250+10:00
86674	Bob Shanks							2023-05-09T11:24:48.381824+10:00		62a86d7a-ee26-4886-951b-a80dd0f75e55	Vernon	3752		2023-06-14T16:33:30.576250+10:00
77234	Glyn Patric							2023-05-09T19:32:25.430198+10:00		105cbc15-09a6-4c6e-8400-121f66e4b266	Vernon	19912		2023-06-14T16:33:30.576250+10:00
21898	Robert Youngson							2023-05-09T19:57:16.307130+10:00		02363923-bbfe-4680-903c-5ad16ef8a39a	Vernon	27922		2023-06-14T16:33:30.576250+10:00
18950	New Day Films							2023-05-09T18:06:42.189762+10:00		f145f285-2e97-4cc1-8591-a886c3a1e837	Vernon	10892		2023-06-14T16:33:30.576250+10:00
83112	Jean Tourane									ed7933e0-7752-469d-9a38-ab923e91778d	Vernon			2023-06-14T16:33:30.576250+10:00
76199	Hans Sachs							2023-05-09T13:16:11.684941+10:00		3e9ffd61-14a2-4f1c-be2c-355ae5c3e4ad	Vernon	20239		2023-06-14T16:33:30.576250+10:00
79776	Beverly Brown							2023-05-09T17:29:27.219795+10:00		223a5a10-9c3d-4657-af7b-c0681ca8fff1	Vernon	15920		2023-06-14T16:33:30.576250+10:00
10765	Veronica MacCauley Cross							2023-05-09T16:51:07.910455+10:00		50800a04-5983-41b9-8328-197b5ed733e6	Vernon	2456		2023-06-14T16:33:30.576250+10:00
80505	Rochelle Weisberg							2023-05-09T15:28:06.391917+10:00		fa4da97a-9ef7-4f54-bda2-a95672186e99	Vernon	27987		2023-06-14T16:33:30.576250+10:00
86724	Ron Myrick									3807b5ac-c5b9-4c1e-8032-ee917972a8cf	Vernon			2023-06-14T16:33:30.576250+10:00
84340	General Computer Corporation		1981					2023-05-09T12:42:25.597716+10:00		0e86d78b-20b5-42ae-abd0-b29327d722a6	Vernon	39647		2023-06-14T16:33:30.576250+10:00
11083	Elizabeth Leek							2023-05-09T19:40:23.828255+10:00		0402c6fb-9bcd-4ab3-83ff-1d48a76084f6	Vernon	2808		2023-06-14T16:33:30.576250+10:00
14064	A.P. Elkin		1891	1979				2023-07-12T22:35:20.753698+10:00		89adb41f-5f49-4dbe-b861-4856893ca812	Vernon	14605		2023-07-12T22:35:20.753977+10:00
77880	Community Services Victoria							2023-05-09T19:46:03.934858+10:00		b656e663-7434-4900-a427-af92cc9f39ed	Vernon	4312		2023-06-14T16:33:30.576250+10:00
31470	Norstar Entertainment							2023-05-09T17:04:51.937602+10:00		ac40dac6-cca0-43dd-a872-b209fa38fda8	Vernon	10993		2023-06-14T16:33:30.576250+10:00
81721	Ray Costello									0d2a099d-57ab-44f3-937c-caddaabe1ec3	Vernon			2023-06-14T16:33:30.576250+10:00
86891	Stuart Clarke									1cdeebd6-687b-4eba-879f-4dccd823cb62	Vernon			2023-06-14T16:33:30.576250+10:00
71980	Le Sept							2023-05-09T11:54:59.379906+10:00		fcc15444-26e2-4aba-8058-2b9e8e342096	Vernon	9942		2023-06-14T16:33:30.576250+10:00
29026	Alex Riva							2023-05-09T17:33:08.312841+10:00		d344c7ba-1014-430d-9433-3c3cadf8458f	Vernon	14903		2023-06-14T16:33:30.576250+10:00
23831	Triple Vision							2023-05-09T17:10:15.257947+10:00		729fe899-c9b4-4733-b24d-7d3c35cbd211	Vernon	13720		2023-06-14T16:33:30.576250+10:00
82087	Marco Chiappi							2023-05-09T14:13:18.385921+10:00		ba105d45-6f0d-43cc-9131-f176f0474b6b	Vernon	38396		2023-06-14T16:33:30.576250+10:00
75276	Glenn Griffin							2023-05-09T17:30:24.230256+10:00		136dbace-208d-4b48-95d8-f5eaa3b023e9	Vernon	19895		2023-06-14T16:33:30.576250+10:00
37659	Paul Nickell							2023-05-09T11:45:18.800096+10:00		38bdb41b-9519-4458-a27f-b0eb57a78292	Vernon	26305		2023-06-14T16:33:30.576250+10:00
83150	Francois de Lannurien							2023-05-09T19:16:58.318791+10:00		2a6b88ba-84ca-4bd1-b03e-7a5ff1892b6e	Vernon	31179		2023-06-14T16:33:30.576250+10:00
79469	Mark Mason							2023-05-09T14:21:04.862447+10:00		3a399624-5063-4ec0-9bc5-dfdaa5522586	Vernon	24520		2023-06-14T16:33:30.576250+10:00
